 d_week_seq1 | round | round | round | round | round | round | round 
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5140 |  1.00 |  0.84 |  0.92 |  0.79 |  0.83 |  0.96 |  1.43
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5141 |  0.88 |  0.92 |  0.99 |  1.12 |  1.28 |  0.91 |  1.17
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5142 |  1.16 |  0.83 |  1.22 |  1.10 |  0.93 |  1.16 |  1.19
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5143 |  0.98 |  0.67 |  0.83 |  1.30 |  1.05 |  0.96 |  1.48
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5144 |  1.05 |  1.01 |  0.43 |  0.57 |  0.47 |  0.44 |  0.37
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
        5145 |  1.07 |  0.75 |  1.14 |  0.97 |  0.96 |  0.80 |  1.02
